"_id","城市","城市_","省份","省份_"
"643e3b3441bbf2c91504c35f","兴平","xingping","陕西","shanxi1"
"643e3b3441bbf2c91504c360","秦都","qinduqu","陕西","shanxi1"
"643e3b3441bbf2c91504c361","杨陵","yangling","陕西","shanxi1"
"643e3b3441bbf2c91504c362","渭城","weicheng","陕西","shanxi1"
"643e3b3441bbf2c91504c363","延安","yanan","陕西","shanxi1"
"643e3b3441bbf2c91504c364","延长","yanchang","陕西","shanxi1"
"643e3b3441bbf2c91504c365","延川","yanchuan","陕西","shanxi1"
"643e3b3441bbf2c91504c366","子长","zichang","陕西","shanxi1"
"643e3b3441bbf2c91504c367","宜川","yichuan","陕西","shanxi1"
"643e3b3441bbf2c91504c368","富县","fuxian","陕西","shanxi1"
"643e3b3441bbf2c91504c369","志丹","zhidan","陕西","shanxi1"
"643e3b3441bbf2c91504c36a","安塞","ansai","陕西","shanxi1"
"643e3b3441bbf2c91504c36b","甘泉","ganquan","陕西","shanxi1"
"643e3b3441bbf2c91504c36c","洛川","luochuan","陕西","shanxi1"
"643e3b3441bbf2c91504c36d","黄陵","huangling","陕西","shanxi1"
"643e3b3441bbf2c91504c36e","黄龙","huanglong","陕西","shanxi1"
"643e3b3441bbf2c91504c36f","吴起","wuqi","陕西","shanxi1"
"643e3b3441bbf2c91504c370","宝塔","baotaqu","陕西","shanxi1"
"643e3b3441bbf2c91504c371","榆林","yulin","陕西","shanxi1"
"643e3b3441bbf2c91504c372","府谷","fugu","陕西","shanxi1"
"643e3b3441bbf2c91504c373","神木","shenmu","陕西","shanxi1"
"643e3b3441bbf2c91504c374","佳县","jiaxian","陕西","shanxi1"
"643e3b3441bbf2c91504c375","定边","dingbian","陕西","shanxi1"
"643e3b3441bbf2c91504c376","靖边","jingbian","陕西","shanxi1"
"643e3b3441bbf2c91504c377","横山","hengshan","陕西","shanxi1"
"643e3b3441bbf2c91504c378","米脂","mizhi","陕西","shanxi1"
"643e3b3441bbf2c91504c379","子洲","zizhou","陕西","shanxi1"
"643e3b3441bbf2c91504c37a","绥德","suide","陕西","shanxi1"
"643e3b3441bbf2c91504c37b","吴堡","wubu","陕西","shanxi1"
"643e3b3441bbf2c91504c37c","清涧","qingjian","陕西","shanxi1"
"643e3b3441bbf2c91504c37d","榆阳","yuyang","陕西","shanxi1"
"643e3b3441bbf2c91504c37e","榆阳区","yuyangqu","陕西","shanxi1"
"643e3b3441bbf2c91504c37f","阿坝州","aba","四川","sichuan"
"643e3b3441bbf2c91504c380","阿坝","aba","四川","sichuan"
"643e3b3441bbf2c91504c381","汶川","wenchuan","四川","sichuan"
"643e3b3441bbf2c91504c382","理县","lixian3","四川","sichuan"
"643e3b3441bbf2c91504c383","茂县","maoxian","四川","sichuan"
"643e3b3441bbf2c91504c384","松潘","songpan","四川","sichuan"
"643e3b3441bbf2c91504c385","九寨沟","jiuzhaigou","四川","sichuan"
"643e3b3441bbf2c91504c386","金川","jinchuan","四川","sichuan"
"643e3b3441bbf2c91504c387","小金","xiaojin","四川","sichuan"
"643e3b3441bbf2c91504c388","黑水","heishui","四川","sichuan"
"643e3b3441bbf2c91504c389","马尔康","maerkang","四川","sichuan"
"643e3b3441bbf2c91504c38a","壤塘","rangtang","四川","sichuan"
"643e3b3441bbf2c91504c38b","若尔盖","nuoergai","四川","sichuan"
"643e3b3441bbf2c91504c38c","红原","hongyuan","四川","sichuan"
"643e3b3441bbf2c91504c38d","巴中","bazhong","四川","sichuan"
"643e3b3441bbf2c91504c38e","通江","tongjiang1","四川","sichuan"
"643e3b3441bbf2c91504c38f","南江","nanjiang","四川","sichuan"
"643e3b3441bbf2c91504c390","平昌","pingchang","四川","sichuan"
"643e3b3441bbf2c91504c391","恩阳","enyang","四川","sichuan"
"643e3b3441bbf2c91504c392","成都","chengdu","四川","sichuan"
"643e3b3441bbf2c91504c393","龙泉驿","longquanyi","四川","sichuan"
"643e3b3441bbf2c91504c394","新都","xindu","四川","sichuan"
"643e3b3441bbf2c91504c395","温江","wenjiang","四川","sichuan"
"643e3b3441bbf2c91504c396","金堂","jintang","四川","sichuan"
"643e3b3441bbf2c91504c397","双流","shuangliu","四川","sichuan"
"643e3b3441bbf2c91504c398","郫县","pixian","四川","sichuan"
"643e3b3441bbf2c91504c399","大邑","dayi","四川","sichuan"
"643e3b3441bbf2c91504c39a","蒲江","pujiang1","四川","sichuan"
"643e3b3441bbf2c91504c39b","新津","xinjin","四川","sichuan"
"643e3b3441bbf2c91504c39c","锦江","jinjiangqu","四川","sichuan"
"643e3b3441bbf2c91504c39d","金牛","jinniuqu","四川","sichuan"
"643e3b3441bbf2c91504c39e","成华","chenghuaqu","四川","sichuan"
"643e3b3441bbf2c91504c39f","武侯","wuhouqu","四川","sichuan"
"643e3b3441bbf2c91504c3a0","青羊","qingyangqu","四川","sichuan"
"643e3b3441bbf2c91504c3a1","青白江","qingbaijiangqu","四川","sichuan"
"643e3b3441bbf2c91504c3a2","简阳","jianyang1","四川","sichuan"
"643e3b3441bbf2c91504c3a3","达州","dazhou","四川","sichuan"
"643e3b3441bbf2c91504c3a4","宣汉","xuanhan","四川","sichuan"
"643e3b3441bbf2c91504c3a5","开江","kaijiang","四川","sichuan"
"643e3b3441bbf2c91504c3a6","大竹","dazhu","四川","sichuan"
"643e3b3441bbf2c91504c3a7","渠县","quxian","四川","sichuan"
"643e3b3441bbf2c91504c3a8","万源","wanyuan","四川","sichuan"
"643e3b3441bbf2c91504c3a9","达川","dachuan","四川","sichuan"
"643e3b3441bbf2c91504c3aa","达县","daxian","四川","sichuan"
"643e3b3441bbf2c91504c3ab","通川","tongchuanqu","四川","sichuan"
"643e3b3441bbf2c91504c3ac","德阳","deyang","四川","sichuan"
"643e3b3441bbf2c91504c3ad","中江","zhongjiang","四川","sichuan"
"643e3b3441bbf2c91504c3ae","广汉","guanghan","四川","sichuan"
"643e3b3441bbf2c91504c3af","什邡","shifang","四川","sichuan"
"643e3b3441bbf2c91504c3b0","绵竹","mianzhu","四川","sichuan"
"643e3b3441bbf2c91504c3b1","罗江","luojiang","四川","sichuan"
"643e3b3441bbf2c91504c3b2","旌阳","jingyangqu","四川","sichuan"
"643e3b3441bbf2c91504c3b3","甘孜州","ganzi","四川","sichuan"
"643e3b3441bbf2c91504c3b4","康定","kangding","四川","sichuan"
"643e3b3441bbf2c91504c3b5","泸定","luding","四川","sichuan"
"643e3b3441bbf2c91504c3b6","丹巴","danba","四川","sichuan"
"643e3b3441bbf2c91504c3b7","九龙","jiulong","四川","sichuan"
"643e3b3441bbf2c91504c3b8","雅江","yajiang","四川","sichuan"
"643e3b3441bbf2c91504c3b9","道孚","daofu","四川","sichuan"
"643e3b3441bbf2c91504c3ba","炉霍","luhuo","四川","sichuan"
"643e3b3441bbf2c91504c3bb","新龙","xinlong","四川","sichuan"
"643e3b3441bbf2c91504c3bc","德格","dege","四川","sichuan"
"643e3b3441bbf2c91504c3bd","白玉","baiyu","四川","sichuan"
"643e3b3441bbf2c91504c3be","石渠","shiqu","四川","sichuan"
"643e3b3441bbf2c91504c3bf","色达","seda","四川","sichuan"
"643e3b3441bbf2c91504c3c0","理塘","litang","四川","sichuan"
"643e3b3441bbf2c91504c3c1","巴塘","batang","四川","sichuan"
"643e3b3441bbf2c91504c3c2","乡城","xiangchengxian","四川","sichuan"
"643e3b3441bbf2c91504c3c3","稻城","daocheng","四川","sichuan"
"643e3b3441bbf2c91504c3c4","得荣","derong","四川","sichuan"
"643e3b3441bbf2c91504c3c5","广安","guangan","四川","sichuan"
"643e3b3441bbf2c91504c3c6","岳池","yuechi","四川","sichuan"
"643e3b3441bbf2c91504c3c7","武胜","wusheng","四川","sichuan"
"643e3b3441bbf2c91504c3c8","邻水","linshui","四川","sichuan"
"643e3b3441bbf2c91504c3c9","广安区","guanganqu","四川","sichuan"
"643e3b3441bbf2c91504c3ca","前锋","qianfeng","四川","sichuan"
"643e3b3441bbf2c91504c3cb","广元","guangyuan","四川","sichuan"
"643e3b3441bbf2c91504c3cc","旺苍","wangcang","四川","sichuan"
"643e3b3441bbf2c91504c3cd","青川","qingchuan","四川","sichuan"
"643e3b3441bbf2c91504c3ce","剑阁","jiange","四川","sichuan"
"643e3b3441bbf2c91504c3cf","苍溪","cangxi","四川","sichuan"
"643e3b3441bbf2c91504c3d0","利州","lizhou","四川","sichuan"
"643e3b3441bbf2c91504c3d1","元坝","yuanbaqu","四川","sichuan"
"643e3b3441bbf2c91504c3d2","朝天","chaotianqu","四川","sichuan"
"643e3b3441bbf2c91504c3d3","昭化","zhaohuaqu","四川","sichuan"
"643e3b3441bbf2c91504c3d4","乐山","leshan","四川","sichuan"
"643e3b3441bbf2c91504c3d5","犍为","qianwei","四川","sichuan"
"643e3b3441bbf2c91504c3d6","井研","jingyan","四川","sichuan"
"643e3b3441bbf2c91504c3d7","夹江","jiajiang","四川","sichuan"
"643e3b3441bbf2c91504c3d8","沐川","muchuan","四川","sichuan"
"643e3b3441bbf2c91504c3d9","峨边","ebian","四川","sichuan"
"643e3b3441bbf2c91504c3da","马边","mabian","四川","sichuan"
"643e3b3441bbf2c91504c3db","峨眉","emei","四川","sichuan"
"643e3b3441bbf2c91504c3dc","峨眉山","emeishan","四川","sichuan"
"643e3b3441bbf2c91504c3dd","金口河","jinkouhequ","四川","sichuan"
"643e3b3441bbf2c91504c3de","五通桥","wutongqiaoqu","四川","sichuan"
"643e3b3441bbf2c91504c3df","沙湾","shawanqu","四川","sichuan"
"643e3b3441bbf2c91504c3e0","凉山","liangshan1","四川","sichuan"
"643e3b3441bbf2c91504c3e1","木里","muli","四川","sichuan"
"643e3b3441bbf2c91504c3e2","盐源","yanyuan","四川","sichuan"
"643e3b3441bbf2c91504c3e3","德昌","dechang","四川","sichuan"
"643e3b3441bbf2c91504c3e4","会理","huili","四川","sichuan"
"643e3b3441bbf2c91504c3e5","会东","huidong","四川","sichuan"
"643e3b3441bbf2c91504c3e6","宁南","ningnan","四川","sichuan"
"643e3b3441bbf2c91504c3e7","普格","puge","四川","sichuan"
"643e3b3441bbf2c91504c3e8","西昌","xichang","四川","sichuan"
"643e3b3441bbf2c91504c3e9","金阳","jinyang","四川","sichuan"
"643e3b3441bbf2c91504c3ea","昭觉","zhaojue","四川","sichuan"
"643e3b3441bbf2c91504c3eb","喜德","xide","四川","sichuan"
"643e3b3441bbf2c91504c3ec","冕宁","mianning","四川","sichuan"
"643e3b3441bbf2c91504c3ed","越西","yuexizian","四川","sichuan"
"643e3b3441bbf2c91504c3ee","甘洛","ganluo","四川","sichuan"
"643e3b3441bbf2c91504c3ef","雷波","leibo","四川","sichuan"
"643e3b3441bbf2c91504c3f0","美姑","meigu","四川","sichuan"
"643e3b3441bbf2c91504c3f1","布拖","butuo","四川","sichuan"
"643e3b3441bbf2c91504c3f2","泸州","luzhou","四川","sichuan"
"643e3b3441bbf2c91504c3f3","泸县","luxian","四川","sichuan"
"643e3b3441bbf2c91504c3f4","合江","hejiang","四川","sichuan"
"643e3b3441bbf2c91504c3f5","叙永","xuyong","四川","sichuan"
"643e3b3441bbf2c91504c3f6","古蔺","gulin","四川","sichuan"
"643e3b3441bbf2c91504c3f7","纳溪","naxi","四川","sichuan"
"643e3b3441bbf2c91504c3f8","龙马潭","longmatan","四川","sichuan"
"643e3b3441bbf2c91504c3f9","江阳","jiangyangqu","四川","sichuan"
"643e3b3441bbf2c91504c3fa","眉山","meishan","四川","sichuan"
"643e3b3441bbf2c91504c3fb","仁寿","renshou","四川","sichuan"
"643e3b3441bbf2c91504c3fc","彭山","pengshan","四川","sichuan"
"643e3b3441bbf2c91504c3fd","洪雅","hongya","四川","sichuan"
"643e3b3441bbf2c91504c3fe","丹棱","danleng","四川","sichuan"
"643e3b3441bbf2c91504c3ff","青神","qingshen","四川","sichuan"
"643e3b3441bbf2c91504c400","东坡","dongpoqu","四川","sichuan"
"643e3b3441bbf2c91504c401","绵阳","mianyang","四川","sichuan"
"643e3b3441bbf2c91504c402","三台","santai","四川","sichuan"
"643e3b3441bbf2c91504c403","盐亭","yanting","四川","sichuan"
"643e3b3441bbf2c91504c404","安县","anxian","四川","sichuan"
"643e3b3441bbf2c91504c405","梓潼","zitong","四川","sichuan"
"643e3b3441bbf2c91504c406","北川","beichuan","四川","sichuan"
"643e3b3441bbf2c91504c407","平武","pingwu","四川","sichuan"
"643e3b3441bbf2c91504c408","江油","jiangyou","四川","sichuan"
"643e3b3441bbf2c91504c409","涪城","fuchengqu","四川","sichuan"
"643e3b3441bbf2c91504c40a","游仙","youxianqu","四川","sichuan"
"643e3b3441bbf2c91504c40b","安州","anzhouqu","四川","sichuan"
"643e3b3441bbf2c91504c40c","南充","nanchong","四川","sichuan"
"643e3b3441bbf2c91504c40d","南部","nanbu","四川","sichuan"
"643e3b3441bbf2c91504c40e","营山","yingshanxian","四川","sichuan"
"643e3b3441bbf2c91504c40f","蓬安","pengan","四川","sichuan"
"643e3b3441bbf2c91504c410","仪陇","yilong","四川","sichuan"
"643e3b3441bbf2c91504c411","西充","xichong","四川","sichuan"
"643e3b3441bbf2c91504c412","阆中","langzhong","四川","sichuan"
"643e3b3441bbf2c91504c413","嘉陵","jialingqu","四川","sichuan"
"643e3b3441bbf2c91504c414","高坪","gaopingqu","四川","sichuan"
"643e3b3441bbf2c91504c415","顺庆","shunqing","四川","sichuan"
"643e3b3441bbf2c91504c416","内江","neijiang","四川","sichuan"
"643e3b3441bbf2c91504c417","东兴","dongxing","四川","sichuan"
"643e3b3441bbf2c91504c418","威远","weiyuanxian","四川","sichuan"
"643e3b3441bbf2c91504c419","资中","zizhong","四川","sichuan"
"643e3b3441bbf2c91504c41a","隆昌","longchang","四川","sichuan"
"643e3b3441bbf2c91504c41b","攀枝花","panzhihua","四川","sichuan"
"643e3b3441bbf2c91504c41c","仁和","renhe","四川","sichuan"
"643e3b3441bbf2c91504c41d","米易","miyi","四川","sichuan"
"643e3b3441bbf2c91504c41e","盐边","yanbian1","四川","sichuan"
"643e3b3441bbf2c91504c41f","攀枝花东区","panzhihuadongqu","四川","sichuan"
"643e3b3441bbf2c91504c420","攀枝花西区","panzhihuaxiqu","四川","sichuan"
"643e3b3441bbf2c91504c421","遂宁","suining1","四川","sichuan"
"643e3b3441bbf2c91504c422","蓬溪","pengxi","四川","sichuan"
"643e3b3441bbf2c91504c423","射洪","shehong","四川","sichuan"
"643e3b3441bbf2c91504c424","大英","dayinqu","四川","sichuan"
"643e3b3441bbf2c91504c425","船山","chuanshanqu","四川","sichuan"
"643e3b3441bbf2c91504c426","安居","anjuqu","四川","sichuan"
"643e3b3441bbf2c91504c427","雅安","yaan","四川","sichuan"
"643e3b3441bbf2c91504c428","名山","mingshan","四川","sichuan"
"643e3b3441bbf2c91504c429","荥经","yingjing","四川","sichuan"
"643e3b3441bbf2c91504c42a","汉源","hanyuan","四川","sichuan"
"643e3b3441bbf2c91504c42b","石棉","shimian","四川","sichuan"
"643e3b3441bbf2c91504c42c","天全","tianquan","四川","sichuan"
"643e3b3441bbf2c91504c42d","芦山","lushanxian","四川","sichuan"
"643e3b3441bbf2c91504c42e","宝兴","baoxing","四川","sichuan"
"643e3b3441bbf2c91504c42f","雨城","yuchengqu","四川","sichuan"
"643e3b3441bbf2c91504c430","宜宾","yibin","四川","sichuan"
"643e3b3441bbf2c91504c431","宜宾县","yibinxian","四川","sichuan"
"643e3b3441bbf2c91504c432","南溪","nanxi","四川","sichuan"
"643e3b3441bbf2c91504c433","江安","jiangan","四川","sichuan"
"643e3b3441bbf2c91504c434","长宁","chan gning","四川","sichuan"
"643e3b3441bbf2c91504c435","高县","gaoxian","四川","sichuan"
"643e3b3441bbf2c91504c436","珙县","gongxian","四川","sichuan"
"643e3b3441bbf2c91504c437","筠连","junlian","四川","sichuan"
"643e3b3441bbf2c91504c438","兴文","xingwen","四川","sichuan"
"643e3b3441bbf2c91504c439","屏山","pingshanxian","四川","sichuan"
"643e3b3441bbf2c91504c43a","翠屏","cuipingqu","四川","sichuan"
"643e3b3441bbf2c91504c43b","自贡","zigong","四川","sichuan"
"643e3b3441bbf2c91504c43c","富顺","fu shun","四川","sichuan"
"643e3b3441bbf2c91504c43d","荣县","rongxian","四川","sichuan"
"643e3b3441bbf2c91504c43e","贡井","gongjingqu","四川","sichuan"
"643e3b3441bbf2c91504c43f","自流井","ziliujingqu","四川","sichuan"
"643e3b3441bbf2c91504c440","沿滩","yantanqu","四川","sichuan"
"643e3b3441bbf2c91504c441","大安","daanqu","四川","sichuan"
"643e3b3441bbf2c91504c442","资阳","ziyang1","四川","sichuan"
"643e3b3441bbf2c91504c443","安岳","anyue","四川","sichuan"
"643e3b3441bbf2c91504c444","乐至","lezhi","四川","sichuan"
"643e3b3441bbf2c91504c445","雁江","yanjiangqu","四川","sichuan"
"643e3b3441bbf2c91504c446","阿里","ali","西藏","xicang"
"643e3b3441bbf2c91504c447","改则","gaize","西藏","xicang"
"643e3b3441bbf2c91504c448","申扎","shenzha","西藏","xicang"
"643e3b3441bbf2c91504c449","普兰","pulan","西藏","xicang"
"643e3b3441bbf2c91504c44a","札达","zhada","西藏","xicang"
"643e3b3441bbf2c91504c44b","噶尔","gaer","西藏","xicang"
"643e3b3441bbf2c91504c44c","日土","ritu","西藏","xicang"
"643e3b3441bbf2c91504c44d","革吉","geji","西藏","xicang"
"643e3b3441bbf2c91504c44e","措勤","cuoqin","西藏","xicang"
"643e3b3441bbf2c91504c44f","昌都","changdu","西藏","xicang"
"643e3b3441bbf2c91504c450","丁青","dingqing","西藏","xicang"
"643e3b3441bbf2c91504c451","边坝","bianba","西藏","xicang"
"643e3b3441bbf2c91504c452","洛隆","luolong","西藏","xicang"
"643e3b3441bbf2c91504c453","左贡","zuogong","西藏","xicang"
"643e3b3441bbf2c91504c454","芒康","mangkang","西藏","xicang"
"643e3b3441bbf2c91504c455","类乌齐","leiwuqi","西藏","xicang"
"643e3b3441bbf2c91504c456","八宿","basu","西藏","xicang"
"643e3b3441bbf2c91504c457","江达","jiangda","西藏","xicang"
"643e3b3441bbf2c91504c458","察雅","chaya","西藏","xicang"
"643e3b3441bbf2c91504c459","贡觉","gongjue","西藏","xicang"
"643e3b3441bbf2c91504c45a","卡若","keruoqu","西藏","xicang"
"643e3b3441bbf2c91504c45b","拉萨","lasa","西藏","xicang"
"643e3b3441bbf2c91504c45c","当雄","dangxiong","西藏","xicang"
"643e3b3441bbf2c91504c45d","尼木","nimu","西藏","xicang"
"643e3b3441bbf2c91504c45e","林周","linzhou1","西藏","xicang"
"643e3b3441bbf2c91504c45f","堆龙德庆","duilongdeqing","西藏","xicang"
"643e3b3441bbf2c91504c460","曲水","qushui","西藏","xicang"
"643e3b3441bbf2c91504c461","达孜","dazi","西藏","xicang"
"643e3b3441bbf2c91504c462","墨竹工卡","mozhugongka","西藏","xicang"
"643e3b3441bbf2c91504c463","拉萨城关","lasachengguanqu","西藏","xicang"
"643e3b3441bbf2c91504c464","那曲地","nagqu","西藏","xicang"
"643e3b3441bbf2c91504c465","林芝","linzhi","西藏","xicang"
"643e3b3441bbf2c91504c466","波密","bomi","西藏","xicang"
"643e3b3441bbf2c91504c467","米林","milin","西藏","xicang"
"643e3b3441bbf2c91504c468","察隅","chayu","西藏","xicang"
"643e3b3441bbf2c91504c469","工布江达","gongbujiangda","西藏","xicang"
"643e3b3441bbf2c91504c46a","朗县","langxian","西藏","xicang"
"643e3b3441bbf2c91504c46b","墨脱","motuo","西藏","xicang"
"643e3b3441bbf2c91504c46c","巴宜","bayiqu","西藏","xicang"
"643e3b3441bbf2c91504c46d","那曲","naqu","西藏","xicang"
"643e3b3441bbf2c91504c46e","那曲","naqu","西藏","xicang"
"643e3b3441bbf2c91504c46f","尼玛","nima","西藏","xicang"
"643e3b3441bbf2c91504c470","嘉黎","jiali","西藏","xicang"
"643e3b3441bbf2c91504c471","班戈","bange","西藏","xicang"
"643e3b3441bbf2c91504c472","安多","anduo","西藏","xicang"
"643e3b3441bbf2c91504c473","索县","suoxian","西藏","xicang"
"643e3b3441bbf2c91504c474","聂荣","nierong","西藏","xicang"
"643e3b3441bbf2c91504c475","巴青","baqing","西藏","xicang"
"643e3b3441bbf2c91504c476","比如","biru","西藏","xicang"
"643e3b3441bbf2c91504c477","双湖","shuanghu","西藏","xicang"
"643e3b3441bbf2c91504c478","日喀则","rikaze","西藏","xicang"
"643e3b3441bbf2c91504c479","拉孜","lazi","西藏","xicang"
"643e3b3441bbf2c91504c47a","南木林","nanmulin","西藏","xicang"
"643e3b3441bbf2c91504c47b","聂拉木","nielamu","西藏","xicang"
"643e3b3441bbf2c91504c47c","定日","dingri","西藏","xicang"
"643e3b3441bbf2c91504c47d","江孜","jiangzi","西藏","xicang"
"643e3b3441bbf2c91504c47e","帕里","pali","西藏","xicang"
"643e3b3441bbf2c91504c47f","仲巴","zhongba","西藏","xicang"
"643e3b3441bbf2c91504c480","萨嘎","saga","西藏","xicang"
"643e3b3441bbf2c91504c481","吉隆","jilong","西藏","xicang"
"643e3b3441bbf2c91504c482","昂仁","angren","西藏","xicang"
"643e3b3441bbf2c91504c483","定结","dingjie","西藏","xicang"
"643e3b3441bbf2c91504c484","萨迦","sajia","西藏","xicang"
"643e3b3441bbf2c91504c485","谢通门","xietongmen","西藏","xicang"
"643e3b3441bbf2c91504c486","岗巴","gangba","西藏","xicang"
"643e3b3441bbf2c91504c487","白朗","bailang","西藏","xicang"
"643e3b3441bbf2c91504c488","亚东","yadong","西藏","xicang"
"643e3b3441bbf2c91504c489","康马","kangma","西藏","xicang"
"643e3b3441bbf2c91504c48a","仁布","renbu","西藏","xicang"
"643e3b3441bbf2c91504c48b","日喀则地区","shigatsequ","西藏","xicang"
"643e3b3441bbf2c91504c48c","桑珠孜","sangzhuzi","西藏","xicang"
"643e3b3441bbf2c91504c48d","山南","shannan","西藏","xicang"
"643e3b3441bbf2c91504c48e","贡嘎","gongga","西藏","xicang"
"643e3b3441bbf2c91504c48f","扎囊","zhanang","西藏","xicang"
"643e3b3441bbf2c91504c490","加查","jiacha","西藏","xicang"
"643e3b3441bbf2c91504c491","浪卡子","langkazi","西藏","xicang"
"643e3b3441bbf2c91504c492","错那","cuona","西藏","xicang"
"643e3b3441bbf2c91504c493","隆子","longzi","西藏","xicang"
"643e3b3441bbf2c91504c494","泽当","zedang","西藏","xicang"
"643e3b3441bbf2c91504c495","乃东","naidong","西藏","xicang"
"643e3b3441bbf2c91504c496","桑日","sangri","西藏","xicang"
"643e3b3441bbf2c91504c497","洛扎","luozha","西藏","xicang"
"643e3b3441bbf2c91504c498","措美","cuomei","西藏","xicang"
"643e3b3441bbf2c91504c499","琼结","qiongjie","西藏","xicang"
"643e3b3441bbf2c91504c49a","曲松","qusong","西藏","xicang"
"643e3b3441bbf2c91504c49b","阿克苏","akesu","新疆","xinjiang"
"643e3b3441bbf2c91504c49c","乌什","wushi","新疆","xinjiang"
"643e3b3441bbf2c91504c49d","温宿","wensu","新疆","xinjiang"
"643e3b3441bbf2c91504c49e","拜城","baicheng1","新疆","xinjiang"
"643e3b3441bbf2c91504c49f","新和","xinhe1","新疆","xinjiang"
"643e3b3441bbf2c91504c4a0","沙雅","shaya","新疆","xinjiang"
"643e3b3441bbf2c91504c4a1","库车","kuche","新疆","xinjiang"
"643e3b3441bbf2c91504c4a2","柯坪","keping","新疆","xinjiang"
"643e3b3441bbf2c91504c4a3","阿瓦提","awati","新疆","xinjiang"
"643e3b3441bbf2c91504c4a4","阿瓦提","awat","新疆","xinjiang"
"643e3b3441bbf2c91504c4a5","阿拉尔","alaer","新疆","xinjiang"
"643e3b3441bbf2c91504c4a6","阿拉尔","alaer","新疆","xinjiang"
"643e3b3441bbf2c91504c4a7","阿勒泰","aletai","新疆","xinjiang"
"643e3b3441bbf2c91504c4a8","哈巴河","habahe","新疆","xinjiang"
"643e3b3441bbf2c91504c4a9","吉木乃","jimunai","新疆","xinjiang"
"643e3b3441bbf2c91504c4aa","布尔津","buerjin","新疆","xinjiang"
"643e3b3441bbf2c91504c4ab","福海","fuhai","新疆","xinjiang"
"643e3b3441bbf2c91504c4ac","富蕴","fuyun","新疆","xinjiang"
"643e3b3441bbf2c91504c4ad","青河","qinghe1","新疆","xinjiang"
"643e3b3441bbf2c91504c4ae","巴音郭楞","bazhou1","新疆","xinjiang"
"643e3b3441bbf2c91504c4af","库尔勒","kuerle","新疆","xinjiang"
"643e3b3441bbf2c91504c4b0","轮台","luntai","新疆","xinjiang"
"643e3b3441bbf2c91504c4b1","尉犁","yuli","新疆","xinjiang"
"643e3b3441bbf2c91504c4b2","若羌","ruoqiang","新疆","xinjiang"
"643e3b3441bbf2c91504c4b3","且末","qiemo","新疆","xinjiang"
"643e3b3441bbf2c91504c4b4","和静","hejing","新疆","xinjiang"
"643e3b3441bbf2c91504c4b5","焉耆","yanqi","新疆","xinjiang"
"643e3b3441bbf2c91504c4b6","和硕","heshuo","新疆","xinjiang"
"643e3b3441bbf2c91504c4b7","巴音布鲁克","bayinbuluke","新疆","xinjiang"
"643e3b3441bbf2c91504c4b8","铁干里克","tieganlike","新疆","xinjiang"
"643e3b3441bbf2c91504c4b9","博湖","bohu","新疆","xinjiang"
"643e3b3441bbf2c91504c4ba","塔中","tazhong","新疆","xinjiang"
"643e3b3441bbf2c91504c4bb","巴仑台","baluntai","新疆","xinjiang"
"643e3b3441bbf2c91504c4bc","博州","bozhou","新疆","xinjiang"
"643e3b3441bbf2c91504c4bd","博乐","bole","新疆","xinjiang"
"643e3b3441bbf2c91504c4be","温泉","wenquan","新疆","xinjiang"
"643e3b3441bbf2c91504c4bf","精河","jinghe","新疆","xinjiang"
"643e3b3441bbf2c91504c4c0","阿拉山口","alashankou","新疆","xinjiang"
"643e3b3441bbf2c91504c4c1","昌吉回族","changji","新疆","xinjiang"
"643e3b3441bbf2c91504c4c2","昌吉","changji","新疆","xinjiang"
"643e3b3441bbf2c91504c4c3","呼图壁","hutubi","新疆","xinjiang"
"643e3b3441bbf2c91504c4c4","米泉","miquan","新疆","xinjiang"
"643e3b3441bbf2c91504c4c5","阜康","fukang","新疆","xinjiang"
"643e3b3441bbf2c91504c4c6","吉木萨尔","jimusaer","新疆","xinjiang"
"643e3b3441bbf2c91504c4c7","奇台","qitai","新疆","xinjiang"
"643e3b3441bbf2c91504c4c8","玛纳斯","manasi","新疆","xinjiang"
"643e3b3441bbf2c91504c4c9","木垒","mulei","新疆","xinjiang"
"643e3b3441bbf2c91504c4ca","蔡家湖","caijiahu","新疆","xinjiang"
"643e3b3441bbf2c91504c4cb","哈密","hami","新疆","xinjiang"
"643e3b3441bbf2c91504c4cc","伊州","hamiyizhou","新疆","xinjiang"
"643e3b3441bbf2c91504c4cd","巴里坤","balikun","新疆","xinjiang"
"643e3b3441bbf2c91504c4ce","伊吾","yiwu","新疆","xinjiang"
"643e3b3441bbf2c91504c4cf","和田","hetian","新疆","xinjiang"
"643e3b3441bbf2c91504c4d0","皮山","pishan","新疆","xinjiang"
"643e3b3441bbf2c91504c4d1","策勒","cele","新疆","xinjiang"
"643e3b3441bbf2c91504c4d2","墨玉","moyu","新疆","xinjiang"
"643e3b3441bbf2c91504c4d3","洛浦","luopu","新疆","xinjiang"
"643e3b3441bbf2c91504c4d4","民丰","mingfeng","新疆","xinjiang"
"643e3b3441bbf2c91504c4d5","于田","yutian1","新疆","xinjiang"
"643e3b3441bbf2c91504c4d6","和田县","ketianxian","新疆","xinjiang"
"643e3b3441bbf2c91504c4d7","喀什","kashi","新疆","xinjiang"
"643e3b3441bbf2c91504c4d8","英吉沙","yingjisha","新疆","xinjiang"
"643e3b3441bbf2c91504c4d9","塔什库尔干","tashikuergan","新疆","xinjiang"
